UnixTimestamp,NormalizedPacketCount
0,0.0004006874029757439
1,0.00040259635966790474
2,0.00040478171410097166
3,0.0004072258285896089
4,0.0004099110654484806
5,0.0004128197869922512
6,0.0004159343555355846
7,0.0004192371333931454
8,0.00042271048287959755
9,0.00042633676630960554
10,0.0004300983459978333
11,0.00043397758425894526
12,0.0004379568434076057
13,0.0004420184857584788
14,0.00044614487362622875
15,0.00045031836932551977
16,0.0004545213351710162
17,0.0004587361334773821
18,0.00046294512655928186
19,0.0004671306767313796
20,0.0004712751463083397
21,0.00047536089760482643
22,0.0004793702929355038
23,0.0004832856946150361
24,0.00048708946495808767
25,0.0004907639662793226
26,0.0004942915608934053
27,0.0004976546111149999
28,0.0005008354792587706
29,0.0005038165276393818
30,0.0005065801185714975
31,0.000509135166273336
32,0.0005115112504734331
33,0.0005137217317519295
34,0.0005157799706889663
35,0.0005176993278646842
36,0.0005194931638592245
37,0.0005211748392527274
38,0.0005227577146253343
39,0.0005242551505571859
40,0.0005256805076284232
41,0.0005270471464191871
42,0.0005283684275096182
43,0.0005296577114798577
44,0.0005309283589100462
45,0.0005321937303803249
46,0.0005334671864708347
47,0.000534762087761716
48,0.0005360917948331102
49,0.000537469668265158
50,0.0005389090686380003
51,0.0005404233565317778
52,0.0005420258925266316
53,0.0005437300372027026
54,0.0005455491511401315
55,0.0005474965949190595
56,0.0005495857291196271
57,0.0005518299143219754
58,0.0005542425111062454
59,0.0005568368800525778
60,0.0005596263817411132
61,0.0005626145830466037
62,0.0005657879733133148
63,0.0005691342968256592
64,0.00057264129786805
65,0.0005762967207248996
66,0.0005800883096806209
67,0.0005840038090196265
68,0.0005880309630263294
69,0.000592157515985142
70,0.0005963712121804775
71,0.000600659795896748
72,0.0006050110114183668
73,0.0006094126030297464
74,0.0006138523150152998
75,0.0006183178916594393
76,0.0006227970772465779
77,0.0006272776160611282
78,0.0006317472523875031
79,0.0006361937305101154
80,0.0006406047947133776
81,0.0006449681892817026
82,0.0006492716584995032
83,0.0006535029466511919
84,0.0006576497980211815
85,0.0006616999568938852
86,0.0006656411675537151
87,0.0006694611742850842
88,0.0006731477213724053
89,0.000676688553100091
90,0.0006800714137525542
91,0.0006833415603195952
92,0.0006865532214393569
93,0.0006897075988687661
94,0.0006928058943647499
95,0.0006958493096842352
96,0.0006988390465841487
97,0.0007017763068214174
98,0.0007046622921529683
99,0.000707498204335728
100,0.0007102852451266238
101,0.0007130246162825821
102,0.0007157175195605303
103,0.0007183651567173949
104,0.000720968729510103
105,0.0007235294396955813
106,0.000726048489030757
107,0.0007285270792725568
108,0.0007309664121779075
109,0.0007333676895037361
110,0.0007357321130069696
111,0.0007380608844445346
112,0.0007403552055733583
113,0.0007426162781503673
114,0.0007448453039324887
115,0.0007470434846766495
116,0.0007492120221397763
117,0.0007513521180787961
118,0.0007534649742506358
119,0.0007555517924122225
120,0.0007576137743204827
121,0.000759583988443841
122,0.0007614032433499258
123,0.0007630843509444714
124,0.0007646401231332117
125,0.0007660833718218803
126,0.000767426908916211
127,0.000768683546321938
128,0.0007698660959447952
129,0.0007709873696905162
130,0.0007720601794648349
131,0.0007730973371734854
