UnixTimestamp,NormalizedPacketCount
0,0.0003893576915450929
1,0.00038863612185556664
2,0.00038783252402224883
3,0.00038695098121250995
4,0.0003859955765937206
5,0.00038497039333325144
6,0.0003838795145984732
7,0.00038272702355675634
8,0.0003815170033754716
9,0.0003802535372219896
10,0.0003789407082636811
11,0.0003775825996679164
12,0.0003761832946020664
13,0.00037474687623350163
14,0.0003732774277295928
15,0.0003717790322577104
16,0.0003702557729852252
17,0.00036871173307950777
18,0.0003671509957079287
19,0.00036557764403785865
20,0.0003639957612366683
21,0.00036240943047172826
22,0.0003608227349104092
23,0.0003592397577200815
24,0.00035766458206811614
25,0.0003561012911218836
26,0.00035455396804875446
27,0.0003530266960160994
28,0.000351523558191289
29,0.00035004863774169403
30,0.00034860601783468496
31,0.0003471288780910551
32,0.00034555454597613163
33,0.000343893326424086
34,0.0003421555243690899
35,0.00034035144474531476
36,0.00033849139248693223
37,0.0003365856725281138
38,0.00033464458980303095
39,0.00033267844924585535
40,0.0003306975557907585
41,0.0003287122143719119
42,0.00032673272992348715
43,0.00032476940737965587
44,0.0003228325516745894
45,0.0003209324677424595
46,0.00031907946051743766
47,0.0003172838349336953
48,0.0003155558959254041
49,0.0003139059484267356
50,0.0003123442973718613
51,0.00031088124769495276
52,0.00030952710433018157
53,0.0003082921722117192
54,0.0003071867562737373
55,0.0003062211614504073
56,0.0003054056926759009
57,0.00030475065488438946
58,0.0003042663530100447
59,0.000303963091987038
60,0.00030385117674954106
61,0.0003039394590802597
62,0.000304222777494279
63,0.0003046904170243395
64,0.000305331662703182
65,0.00030613579956354685
66,0.0003070921126381746
67,0.00030818988695980584
68,0.00030941840756118125
69,0.0003107669594750413
70,0.0003122248277341265
71,0.00031378129737117744
72,0.00031542565341893483
73,0.0003171471809101391
74,0.00031893516487753074
75,0.00032077889035385046
76,0.0003226676423718387
77,0.0003245907059642361
78,0.0003265373661637832
79,0.0003284969080032206
80,0.00033045861651528874
81,0.0003324117767327284
82,0.0003343456736882799
83,0.00033624959241468393
84,0.000338112817944681
85,0.00033992463531101177
86,0.00034167432954641667
87,0.00034335118568363637
88,0.0003449444887554114
89,0.0003464435237944822
90,0.00034783757583358956
91,0.00034915712865565254
92,0.000350441762722544
93,0.00035169440808543534
94,0.00035291799479549805
95,0.00035411545290390357
96,0.0003552897124618234
97,0.00035644370352042883
98,0.00035758035613089146
99,0.0003587026003443825
100,0.00035981336621207353
101,0.000360915583785136
102,0.00036201218311474124
103,0.0003631060942520608
104,0.00036420024724826593
105,0.00036529757215452823
106,0.000366400999022019
107,0.0003675134579019097
108,0.00036863787884537186
109,0.0003697771919035768
110,0.00037093432712769604
111,0.00037211221456890086
112,0.0003733137842783628
113,0.00037454196630725333
114,0.00037579969070674376
115,0.00037708988752800556
116,0.0003784154868222102
117,0.0003797794186405291
118,0.0003811846130341336
119,0.0003826340000541953
120,0.00038413050975188545
121,0.0003856998275198048
122,0.00038736045863287956
123,0.0003891045629657683
124,0.00039092430039313014
125,0.0003928118307896241
126,0.0003947593140299089
127,0.0003967589099886436
128,0.0003988027785404872
129,0.0004008830795600985
130,0.00040299197292213663
131,0.0004051216185012604
132,0.0004072641761721287
133,0.00040941180580940064
134,0.0004115566672877351
135,0.0004136909204817909
136,0.00041580672526622713
137,0.00041789624151570274
138,0.0004199516291048766
139,0.0004219650479084076
140,0.0004239286578009548
141,0.00042583461865717723
142,0.00042767509035173356
143,0.0004294422327592829
144,0.0004311282057544842
145,0.0004327251692119965
146,0.00043422528300647844
147,0.00043562070701258916
148,0.00043690360110498766
149,0.0004380661251583328
150,0.00043910043904728355
151,0.0004400102084887125
152,0.00044080832615276116
153,0.00044150079234399076
154,0.0004420936073669635
155,0.00044259277152624074
156,0.0004430042851263845
157,0.00044333414847195634
158,0.0004435883618675182
159,0.00044377292561763163
160,0.00044389384002685846
161,0.00044395710539976035
162,0.00044396872204089917
163,0.00044393469025483647
164,0.0004438610103461342
165,0.0004437536826193537
166,0.0004436187073790572
167,0.0004434620849298063
168,0.00044328981557616246
169,0.00044310789962268785
170,0.00044292233737394367
171,0.00044273912913449226
172,0.00044256427520889484
173,0.00044240377590171344
174,0.00044226363151750976
175,0.00044214984236084554
176,0.0004420684087362823
177,0.0004420253309483821
178,0.00044202660930170635
179,0.00044207824410081713
180,0.00044218623565027594
181,0.0004422748729781279
182,0.00044227143935116287
183,0.00044218642643205954
184,0.0004420303258834966
185,0.00044181362936815334
186,0.00044154682854870834
187,0.0004412404150878404
188,0.0004409048806482285
189,0.0004405507168925513
190,0.0004401884154834877
191,0.00043982846808371666
192,0.0004394813663559169
193,0.0004391576019627672
194,0.00043886766656694656
195,0.0004386220518311338
196,0.0004384312494180076
197,0.000438305750990247
198,0.0004382560482105306
199,0.0004382926327415374
200,0.00043842599624594635
201,0.0004386666303864361
202,0.0004390250268256855
203,0.0004395116772263735
204,0.0004401370732511789
205,0.0004409117065627805
206,0.0004418460688238571
207,0.00044295065169708747
208,0.0004442359468451507
209,0.0004457124459307255
210,0.0004473906406164907
211,0.00044931296972595557
212,0.0004515029943188198
213,0.0004539428894120477
214,0.0004566148300226044
215,0.00045950099116745416
216,0.00046258354786356156
217,0.0004658446751278915
218,0.00046926654797740843
219,0.000472831341429077
220,0.0004765212304998617
221,0.0004803183902067274
222,0.00048420499556663853
223,0.0004881632215965598
224,0.0004921752433134556
225,0.0004962232357342909
226,0.0005002893738760301
227,0.0005043558327556377
228,0.0005084047873900788
229,0.0005124184127963173
230,0.0005163788839913184
