UnixTimestamp,NormalizedPacketCount
0,0.000384807524150694
1,0.00038408898413471885
2,0.00038326674757909336
3,0.00038234741415967363
4,0.0003813375835523155
5,0.000380243855432875
6,0.0003790728294772081
7,0.0003778311053611708
8,0.00037652528276061907
9,0.0003751619613514088
10,0.00037374774080939604
11,0.0003722892208104368
12,0.000370793001030387
13,0.0003692656811451026
14,0.0003677138608304395
15,0.0003661441397622538
16,0.0003645631176164014
17,0.0003629773940687383
18,0.0003613935687951205
19,0.00035981824147140394
20,0.00035825801177344466
21,0.0003567194793770984
22,0.0003552092439582214
23,0.00035373390519266953
24,0.0003523000627562988
25,0.00035091431632496505
26,0.00034958326557452444
27,0.00034831351018083285
28,0.0003471116498197462
29,0.00034598428416712047
30,0.00034493801289881167
31,0.0003438916990664837
32,0.0003427672043239565
33,0.0003415756262503205
34,0.00034032806242466563
35,0.00033903561042608247
36,0.00033770936783366116
37,0.00033636043222649197
38,0.0003349999011836652
39,0.000333638872284271
40,0.00033228844310739976
41,0.00033095971123214173
42,0.00032966377423758713
43,0.00032841172970282624
44,0.0003272146752069493
45,0.00032608370832904664
46,0.00032502992664820853
47,0.00032406442774352516
48,0.00032319830919408686
49,0.0003224426685789839
50,0.00032180860347730635
51,0.00032130721146814476
52,0.00032094959013058926
53,0.0003207468370437302
54,0.0003207100497866576
55,0.000320850325938462
56,0.00032117876307823356
57,0.0003217064587850625
58,0.0003224445106380392
59,0.0003234040162162537
60,0.00032459607309879657
61,0.0003260570408536949
62,0.0003278044876310668
63,0.0003298213238831392
64,0.0003320904600621391
65,0.0003345948066202934
66,0.0003373172740098289
67,0.0003402407726829726
68,0.0003433482130919515
69,0.0003466225056889924
70,0.0003500465609263221
71,0.00035360328925616776
72,0.0003572756011307561
73,0.00036104640700231413
74,0.0003648986173230687
75,0.0003688151425452468
76,0.0003727788931210753
77,0.000376772779502781
78,0.000380779712142591
79,0.00038478260149273205
80,0.0003887643580054311
81,0.00039270789213291524
82,0.0003965961143274111
83,0.00040041193504114584
84,0.00040413826472634616
85,0.0004077580138352391
86,0.0004112540928200515
87,0.00041460941213301026
88,0.00041780688222634244
89,0.0004208294135522748
90,0.0004236599165630343
91,0.0004263375853608565
92,0.0004289174225759391
93,0.00043140605145245114
94,0.0004338100952345623
95,0.000436136177166442
96,0.00043839092049225944
97,0.00044058094845618413
98,0.00044271288430238555
99,0.00044479335127503317
100,0.00044682897261829615
101,0.00044882637157634417
102,0.00045079217139334655
103,0.00045273299531347266
104,0.000454655466580892
105,0.0004565662084397739
106,0.0004584718441342878
107,0.0004603789969086032
108,0.0004622942900068895
109,0.000464224346673316
110,0.00046617579015205207
111,0.0004681552436872675
112,0.0004701693305231312
113,0.00047222467390381295
114,0.0004743278970734821
115,0.0004764856232763078
116,0.0004787044757564599
117,0.0004809910777581075
118,0.0004833520525254202
119,0.00048579402330256713
120,0.000488323613333718
121,0.0004909149372962457
122,0.0004935374582985719
123,0.0004961908222314388
124,0.0004988746749855889
125,0.0005015886624517643
126,0.0005043324305207072
127,0.00050710562508316
128,0.0005099078920298653
129,0.0005127388772515649
130,0.0005155982266390014
131,0.000518485586082917
132,0.0005214006014740539
133,0.0005243429187031545
134,0.0005273121836609612
135,0.000530308042238216
136,0.0005333301403256614
137,0.0005363781238140398
138,0.0005394516385940931
139,0.000542550330556564
140,0.0005456738455921947
141,0.0005488218295917272
142,0.0005519939284459042
143,0.0005551897880454678
144,0.0005584090542811602
145,0.000561651373043724
146,0.0005649163902239011
147,0.000568203751712434
148,0.0005715131034000649
149,0.0005748440911775364
150,0.0005781963609355903
151,0.0005817071134243262
152,0.0005854950647363568
153,0.0005895321337761937
154,0.0005937902394483489
155,0.0005982413006573345
156,0.0006028572363076625
157,0.0006076099653038445
158,0.0006124714065503929
159,0.0006174134789518192
160,0.0006224081014126356
161,0.0006274271928373543
162,0.0006324426721304867
163,0.0006374264581965451
164,0.0006423504699400414
165,0.0006471866262654875
166,0.0006519068460773953
167,0.0006564830482802769
168,0.0006608871517786442
169,0.0006650910754770091
170,0.0006690667382798835
171,0.0006727860590917795
172,0.000676220956817209
173,0.0006793433503606838
174,0.0006821251586267162
175,0.0006845383005198177
176,0.0006865546949445006
177,0.0006881462608052766
178,0.0006892849170066579
179,0.0006899425824531563
180,0.0006900911760492836
181,0.000689721398342186
182,0.0006888600918531116
183,0.0006875333884477275
